ItemId,ComputerId,ItemName,Comment,Unit,C/S/ID,DataType,BitPos,Address,MAX,MIN,ScaleMax,ScaleMin,Decimal,,,,,,,,
06-05-2022,21:58:34,120,0,0,0,0,0,0,0,225726050,194.432007,194.32399,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,125,0,0,0,0,0,0,0,225726050,194.432007,194.32399,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,130,0,0,0,0,0,0,0,225726050,194.430008,194.330002,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,135,0,0,0,0,0,0,0,225726050,194.430008,194.330002,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,140,0,0,0,0,0,0,0,225726050,194.430008,194.330002,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,145,0,0,0,0,0,0,0,225726050,194.430008,194.330002,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,150,0,0,0,0,0,0,0,225726050,194.430008,194.330002,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,155,0,0,0,0,0,0,0,225726050,194.430008,194.330002,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,160,0,0,0,0,0,0,0,225726050,194.430008,194.330002,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,165,0,0,0,0,0,0,0,225726050,194.430008,194.330002,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,170,0,0,0,0,0,0,0,225726050,194.430008,194.330002,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,175,0,0,0,0,0,0,0,225726050,194.430008,194.330002,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,180,0,0,0,0,0,0,0,225726050,194.430008,194.330002,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,185,0,0,0,0,0,0,0,225726050,194.430008,194.330002,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,190,0,0,0,0,0,0,0,225726050,194.430008,194.330002,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,195,0,0,0,0,0,0,0,225726050,194.430008,194.330002,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,200,0,0,0,0,0,0,0,225726050,194.430008,194.330002,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,205,0,0,0,0,0,0,0,225726050,194.430008,194.330002,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,210,0,0,0,0,0,0,0,225726050,194.430008,194.330002,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,215,0,0,0,0,0,0,0,225726050,194.430008,194.330002,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,220,0,0,0,0,0,0,0,225726050,194.430008,194.330002,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,225,0,0,0,0,0,0,0,225726050,194.430008,194.330002,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,230,0,0,0,0,0,0,0,225726050,194.430008,194.343994,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,235,0,0,0,0,0,0,0,225726050,194.430008,194.343994,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,240,0,0,0,0,0,0,0,225726050,194.430008,194.343994,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,245,0,0,0,0,0,0,0,225726050,194.430008,194.343994,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,250,0,0,0,0,0,0,0,225726050,194.430008,194.343994,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,255,0,0,0,0,0,0,0,225726050,194.430008,194.343994,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,260,0,0,0,0,0,0,0,225726050,194.430008,194.343994,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,265,0,0,0,0,0,0,0,225726050,194.430008,194.343994,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,270,0,0,0,0,0,0,0,225726050,194.430008,194.343994,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,275,0,0,0,0,0,0,0,225726050,194.430008,194.343994,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,280,0,0,0,0,0,0,0,225726050,194.430008,194.347992,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,285,0,0,0,0,0,0,0,225726050,194.430008,194.347992,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,290,0,0,0,0,0,0,0,225726050,194.430008,194.347992,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,295,0,0,0,0,0,0,0,225726050,194.430008,194.347992,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,300,0,0,0,0,0,0,0,225726050,194.430008,194.347992,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,305,0,0,0,0,0,0,0,225726050,194.430008,194.347992,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,310,0,0,0,0,0,0,0,225726050,194.430008,194.347992,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,315,0,0,0,0,0,0,0,225726050,194.430008,194.347992,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,320,0,0,0,0,0,0,0,225726050,194.430008,194.35199,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,325,0,0,0,0,0,0,0,225726050,194.430008,194.35199,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,330,0,0,0,0,0,0,0,225726050,194.430008,194.35199,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,335,0,0,0,0,0,0,0,225726050,194.430008,194.35199,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,340,0,0,0,0,0,0,0,225726050,194.430008,194.35199,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,345,0,0,0,0,0,0,0,225726050,194.430008,194.35199,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,350,0,0,0,0,0,0,0,225726050,194.430008,194.35199,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,355,0,0,0,0,0,0,0,225726050,194.430008,194.35199,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,360,0,0,0,0,0,0,0,225726050,194.430008,194.35199,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,365,0,0,0,0,0,0,0,225726050,194.430008,194.35199,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,370,0,0,0,0,0,0,0,225726050,194.430008,194.345993,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,375,0,0,0,0,0,0,0,225726050,194.430008,194.345993,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,380,0,0,0,0,0,0,0,225726050,194.430008,194.345993,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,385,0,0,0,0,0,0,0,225726050,194.430008,194.345993,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,390,0,0,0,0,0,0,0,225726050,194.430008,194.345993,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,395,0,0,0,0,0,0,0,225726050,194.430008,194.345993,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,400,0,0,0,0,0,0,0,225726050,194.430008,194.345993,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,405,0,0,0,0,0,0,0,225726050,194.430008,194.345993,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,410,0,0,0,0,0,0,0,225726050,194.430008,194.345993,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,415,0,0,0,0,0,0,0,225726050,194.430008,194.345993,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,420,0,0,0,0,0,0,0,225726050,194.430008,194.347992,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,425,0,0,0,0,0,0,0,225726050,194.430008,194.347992,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,430,0,0,0,0,0,0,0,225726050,194.430008,194.347992,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,435,0,0,0,0,0,0,0,225726050,194.430008,194.347992,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,440,0,0,0,0,0,0,0,225726050,194.430008,194.347992,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,445,0,0,0,0,0,0,0,225726050,194.430008,194.347992,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,450,0,0,0,0,0,0,0,225726050,194.430008,194.347992,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,455,0,0,0,0,0,0,0,225726050,194.430008,194.347992,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,460,0,0,0,0,0,0,0,225726050,194.430008,194.347992,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,465,0,0,0,0,0,0,0,225726050,194.430008,194.347992,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,470,0,0,0,0,0,0,0,225726050,194.430008,194.35199,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,475,0,0,0,0,0,0,0,225726050,194.430008,194.35199,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,480,0,0,0,0,0,0,0,225726050,194.430008,194.35199,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,485,0,0,0,0,0,0,0,225726050,194.430008,194.35199,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,490,0,0,0,0,0,0,0,225726050,194.430008,194.35199,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,495,0,0,0,0,0,0,0,225726050,194.430008,194.35199,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,500,0,0,0,0,0,0,0,225726050,194.430008,194.35199,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,505,0,0,0,0,0,0,0,225726050,194.430008,194.35199,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,510,0,0,0,0,0,0,0,225726050,194.430008,194.35199,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,515,0,0,0,0,0,0,0,225726050,194.430008,194.35199,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,520,0,0,0,0,0,0,0,225726050,194.432007,194.35199,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,525,0,0,0,0,0,0,0,225726050,194.432007,194.35199,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,530,0,0,0,0,0,0,0,225726050,194.432007,194.35199,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,535,0,0,0,0,0,0,0,225726050,194.432007,194.35199,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,540,0,0,0,0,0,0,0,225726050,194.432007,194.35199,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,545,0,0,0,0,0,0,0,225726050,194.432007,194.35199,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,550,0,0,0,0,0,0,0,225726050,194.432007,194.35199,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,555,0,0,0,0,0,0,0,225726050,194.432007,194.35199,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,560,0,0,0,0,0,0,0,225726050,194.430008,194.347992,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,565,0,0,0,0,0,0,0,225726050,194.430008,194.347992,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,570,0,0,0,0,0,0,0,225726050,194.430008,194.347992,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,575,0,0,0,0,0,0,0,225726050,194.430008,194.347992,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,580,0,0,0,0,0,0,0,225726050,194.430008,194.347992,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,585,0,0,0,0,0,0,0,225726050,194.430008,194.347992,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,590,0,0,0,0,0,0,0,225726050,194.430008,194.347992,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,595,0,0,0,0,0,0,0,225726050,194.430008,194.347992,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,600,0,0,0,0,0,0,0,225726050,194.430008,194.347992,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,605,0,0,0,0,0,0,0,225726050,194.430008,194.347992,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,610,0,0,0,0,0,0,0,225726050,194.432007,194.347992,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,615,0,0,0,0,0,0,0,225726050,194.432007,194.347992,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,620,0,0,0,0,0,0,0,225726050,194.432007,194.347992,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,625,0,0,0,0,0,0,0,225726050,194.432007,194.347992,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,630,0,0,0,0,0,0,0,225726050,194.432007,194.347992,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,635,0,0,0,0,0,0,0,225726050,194.432007,194.347992,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,640,0,0,0,0,0,0,0,225726050,194.432007,194.347992,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,645,0,0,0,0,0,0,0,225726050,194.432007,194.347992,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,650,0,0,0,0,0,0,0,225726050,194.432007,194.347992,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,655,0,0,0,0,0,0,0,225726050,194.432007,194.347992,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,660,0,0,0,0,0,0,0,225726050,194.432007,194.345993,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,665,0,0,0,0,0,0,0,225726050,194.432007,194.345993,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,670,0,0,0,0,0,0,0,225726050,194.432007,194.345993,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,675,0,0,0,0,0,0,0,225726050,194.432007,194.345993,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,680,0,0,0,0,0,0,0,225726050,194.432007,194.345993,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,685,0,0,0,0,0,0,0,225726050,194.432007,194.345993,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,690,0,0,0,0,0,0,0,225726050,194.432007,194.345993,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,695,0,0,0,0,0,0,0,225726050,194.432007,194.345993,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,700,0,0,0,0,0,0,0,225726050,194.432007,194.345993,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,705,0,0,0,0,0,0,0,225726050,194.432007,194.345993,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,710,0,0,0,0,0,0,0,225726050,194.430008,194.35199,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,715,0,0,0,0,0,0,0,225726050,194.430008,194.35199,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,720,0,0,0,0,0,0,0,225726050,194.430008,194.35199,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,725,0,0,0,0,0,0,0,225726050,194.430008,194.35199,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,730,0,0,0,0,0,0,0,225726050,194.430008,194.35199,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,735,0,0,0,0,0,0,0,225726050,194.430008,194.35199,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,740,0,0,0,0,0,0,0,225726050,194.430008,194.35199,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,745,0,0,0,0,0,0,0,225726050,194.430008,194.35199,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,750,0,0,0,0,0,0,0,225726050,194.430008,194.35199,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,755,0,0,0,0,0,0,0,225726050,194.430008,194.35199,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,760,0,0,0,0,0,0,0,225726050,194.430008,194.35199,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,765,0,0,0,0,0,0,0,225726050,194.430008,194.35199,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,770,0,0,0,0,0,0,0,225726050,194.430008,194.35199,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,775,0,0,0,0,0,0,0,225726050,194.430008,194.35199,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,780,0,0,0,0,0,0,0,225726050,194.430008,194.35199,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,785,0,0,0,0,0,0,0,225726050,194.430008,194.35199,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,790,0,0,0,0,0,0,0,225726050,194.430008,194.35199,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,795,0,0,0,0,0,0,0,225726050,194.430008,194.35199,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,800,0,0,0,0,0,0,0,225726050,194.430008,194.35199,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,805,0,0,0,0,0,0,0,225726050,194.430008,194.35199,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,810,0,0,0,0,0,0,0,225726050,194.430008,194.35199,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,815,0,0,0,0,0,0,0,225726050,194.430008,194.35199,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,820,0,0,0,0,0,0,0,225726050,194.430008,194.35199,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,825,0,0,0,0,0,0,0,225726050,194.430008,194.35199,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,830,0,0,0,0,0,0,0,225726050,194.430008,194.35199,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,835,0,0,0,0,0,0,0,225726050,194.430008,194.35199,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,840,0,0,0,0,0,0,0,225726050,194.430008,194.35199,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,845,0,0,0,0,0,0,0,225726050,194.430008,194.35199,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,850,0,0,0,0,0,0,0,225726050,194.430008,194.35199,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,855,0,0,0,0,0,0,0,225726050,194.430008,194.35199,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,860,0,0,0,0,0,0,0,225726050,194.430008,194.35199,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,865,0,0,0,0,0,0,0,225726050,194.430008,194.35199,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,870,0,0,0,0,0,0,0,225726050,194.430008,194.35199,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,875,0,0,0,0,0,0,0,225726050,194.430008,194.35199,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,880,0,0,0,0,0,0,0,225726050,194.430008,194.35199,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,885,0,0,0,0,0,0,0,225726050,194.430008,194.35199,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,890,0,0,0,0,0,0,0,225726050,194.430008,194.35199,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,895,0,0,0,0,0,0,0,225726050,194.430008,194.35199,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,900,0,0,0,0,0,0,0,225726050,194.430008,194.35199,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,905,0,0,0,0,0,0,0,225726050,194.430008,194.35199,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,910,0,0,0,0,0,0,0,225726050,194.430008,194.35199,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,915,0,0,0,0,0,0,0,225726050,194.430008,194.35199,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,920,0,0,0,0,0,0,0,225726050,194.430008,194.35199,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,925,0,0,0,0,0,0,0,225726050,194.430008,194.35199,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,930,0,0,0,0,0,0,0,225726050,194.430008,194.35199,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,935,0,0,0,0,0,0,0,225726050,194.430008,194.35199,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,940,0,0,0,0,0,0,0,225726050,194.430008,194.353989,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,945,0,0,0,0,0,0,0,225726050,194.430008,194.353989,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,950,0,0,0,0,0,0,0,225726050,194.430008,194.353989,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,955,0,0,0,0,0,0,0,225726050,194.430008,194.353989,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,960,0,0,0,0,0,0,0,225726050,194.430008,194.353989,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,965,0,0,0,0,0,0,0,225726050,194.430008,194.353989,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,970,0,0,0,0,0,0,0,225726050,194.430008,194.353989,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,975,0,0,0,0,0,0,0,225726050,194.430008,194.353989,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,980,0,0,0,0,0,0,0,225726050,194.430008,194.353989,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,985,0,0,0,0,0,0,0,225726050,194.430008,194.353989,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,990,0,0,0,0,0,0,0,225726050,194.430008,194.358002,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:34,995,0,0,0,0,0,0,0,225726050,194.430008,194.358002,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:35,0,0,0,0,0,0,0,0,225726050,194.430008,194.358002,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:35,5,0,0,0,0,0,0,0,225726050,194.430008,194.358002,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:35,10,0,0,0,0,0,0,0,225726050,194.430008,194.358002,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:35,15,0,0,0,0,0,0,0,225726050,194.430008,194.358002,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:35,20,0,0,0,0,0,0,0,225726050,194.430008,194.358002,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:35,25,0,0,0,0,0,0,0,225726050,194.430008,194.358002,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:35,30,0,0,0,0,0,0,0,225726050,194.430008,194.358002,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:35,35,0,0,0,0,0,0,0,225726050,194.430008,194.358002,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:35,40,0,0,0,0,0,0,0,225726050,194.430008,194.353989,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:35,45,0,0,0,0,0,0,0,225726050,194.430008,194.353989,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:35,50,0,0,0,0,0,0,0,225726050,194.430008,194.353989,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:35,55,0,0,0,0,0,0,0,225726050,194.430008,194.353989,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:35,60,0,0,0,0,0,0,0,225726050,194.430008,194.353989,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:35,65,0,0,0,0,0,0,0,225726050,194.430008,194.353989,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:35,70,0,0,0,0,0,0,0,225726050,194.430008,194.353989,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:35,75,0,0,0,0,0,0,0,225726050,194.430008,194.353989,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:35,80,0,0,0,0,0,0,0,225726050,194.432007,194.356003,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:35,85,0,0,0,0,0,0,0,225726050,194.432007,194.356003,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:35,90,0,0,0,0,0,0,0,225726050,194.432007,194.356003,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:35,95,0,0,0,0,0,0,0,225726050,194.432007,194.356003,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:35,100,0,0,0,0,0,0,0,225726050,194.432007,194.356003,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:35,105,0,0,0,0,0,0,0,225726050,194.432007,194.356003,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:35,110,0,0,0,0,0,0,0,225726050,194.432007,194.356003,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:35,115,0,0,0,0,0,0,0,225726050,194.432007,194.356003,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:35,120,0,0,0,0,0,0,0,225726050,194.432007,194.356003,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:35,125,0,0,0,0,0,0,0,225726050,194.432007,194.356003,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:35,130,0,0,0,0,0,0,0,225726050,194.432007,194.356003,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:35,135,0,0,0,0,0,0,0,225726050,194.432007,194.356003,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:35,140,0,0,0,0,0,0,1,225726050,194.512009,194.403992,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:35,145,0,0,0,0,0,0,1,225726050,194.512009,194.403992,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:35,150,0,0,0,0,0,0,1,225726050,194.512009,194.403992,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:35,155,0,0,0,0,0,0,1,225726050,194.512009,194.403992,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:35,160,0,0,0,0,0,0,1,225726050,194.512009,194.403992,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:35,165,0,0,0,0,0,0,1,225726050,194.512009,194.403992,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:35,170,0,0,0,0,0,0,1,225726050,194.512009,194.403992,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:35,175,0,0,0,0,0,0,1,225726050,194.512009,194.403992,0,0,0,0,0,0,0,0,1
06-05-2022,21:58:35,180,0,0,0,0,0,0,1,225726050,194.512009,194.403992,0,0,0,0,0,0,0,0,0
06-05-2022,21:58:35,185,0,0,0,0,0,0,1,225726050,194.512009,194.403992,0,0,0,0,0,0,0,0,0
06-05-2022,21:58:35,190,0,0,0,0,0,0,1,225726050,194.512009,194.403992,0,0,0,0,0,0,0,0,0
06-05-2022,21:58:35,195,0,0,0,0,0,0,1,225726050,194.512009,194.403992,0,0,0,0,0,0,0,0,0
06-05-2022,21:58:35,200,0,0,0,0,0,0,1,225726050,194.512009,194.403992,0,0,0,0,0,0,0,0,0
06-05-2022,21:58:35,205,0,0,0,0,0,0,1,225726050,194.512009,194.403992,0,0,0,0,0,0,0,0,0
06-05-2022,21:58:35,210,0,0,0,0,0,0,1,225726050,194.512009,194.403992,0,0,0,0,0,0,0,0,0
06-05-2022,21:58:35,215,0,0,0,0,0,0,1,225726050,194.512009,194.403992,0,0,0,0,0,0,0,0,0
06-05-2022,21:58:35,220,0,0,0,0,0,0,1,225726050,194.512009,194.403992,0,0,0,0,0,0,0,0,0
06-05-2022,21:58:35,225,0,0,0,0,0,0,1,225726050,194.512009,194.403992,0,0,0,0,0,0,0,0,0
06-05-2022,21:58:35,230,0,0,0,0,0,0,1,225726050,194.598007,194.475998,0,0,0,0,0,0,0,0,0
06-05-2022,21:58:35,235,0,0,0,0,0,0,1,225726050,194.598007,194.475998,0,0,0,0,0,0,0,0,0
06-05-2022,21:58:35,240,0,0,0,0,0,0,1,225726050,194.598007,194.475998,0,0,0,0,0,0,0,0,0
06-05-2022,21:58:35,245,0,0,0,0,0,0,1,225726050,194.598007,194.475998,0,0,0,0,0,0,0,0,0
06-05-2022,21:58:35,250,0,0,0,0,0,0,1,225726050,194.598007,194.475998,0,0,0,0,0,0,0,0,0
06-05-2022,21:58:35,255,0,0,0,0,0,0,1,225726050,194.598007,194.475998,0,0,0,0,0,0,0,0,0
