index,Publishing Year,Book Name,Author,language_code,Author_Rating,Book_average_rating,Book_ratings_count,genre,gross sales,publisher revenue,sale price,sales rank,Publisher ,units sold
657,2007.0,"The 4-Hour Workweek: Escape 9-5, Live Anywhere, and Join the New Rich",Timothy Ferriss,eng,Intermediate,3.84,66129,genre fiction,355.81,0.0,2.99,757,"Amazon Digital Services,  Inc.",41256
658,1996.0,The Monk Who Sold His Ferrari: A Fable About Fulfilling Your Dreams & Reaching Your Destiny,Robin S. Sharma,eng,Intermediate,3.77,52031,genre fiction,117.81,0.0,0.99,759,"Amazon Digital Services,  Inc.",40824
659,2011.0,Rules of Civility,Amor Towles,eng,Intermediate,3.99,75541,genre fiction,712.81,427.686,5.99,760,Penguin Group (USA) LLC,40824
660,1970.0,Ringworld,Larry Niven,eng,Intermediate,3.96,76925,genre fiction,117.81,70.686,0.99,760,"Amazon Digital Services,  Inc.",40176
661,2011.0,Between Shades of Gray,Ruta Sepetys,eng,Excellent,4.36,87718,genre fiction,236.81,142.086,1.99,761,"Amazon Digital Services,  Inc.",40176
662,1996.0,Frindle,"Andrew Clements, Brian Selznick",en-US,Intermediate,3.79,83351,genre fiction,712.81,427.686,5.99,762,Macmillan,39960
663,2009.0,Dog Days,Jeff Kinney,en-US,Excellent,4.14,78592,genre fiction,474.81,0.0,3.99,764,"Amazon Digital Services,  Inc.",39744
664,2012.0,The Round House,Louise Erdrich,eng,Intermediate,3.91,67928,genre fiction,355.81,0.0,2.99,764,"Amazon Digital Services,  Inc.",39312
665,1973.0,A Wind in the Door,Madeleine L'Engle,eng,Excellent,4.07,87277,genre fiction,355.81,0.0,2.99,765,"Amazon Digital Services,  Inc.",39312
666,2012.0,Free Four: Tobias Tells the Divergent Story,Veronica Roth,eng,Excellent,4.18,81621,nonfiction,1188.81,713.286,9.99,765,Hachette Book Group,38880
667,2015.0,A Little Life,Hanya Yanagihara,eng,Excellent,4.27,66782,genre fiction,355.81,213.486,2.99,766,"Amazon Digital Services,  Inc.",38664
668,2003.0,"Y: The Last Man, Vol. 1: Unmanned","Brian K. Vaughan, Pia Guerra, JosÃ© MarzÃ¡n Jr.",eng,Excellent,4.12,81326,genre fiction,117.81,0.0,0.99,767,"Amazon Digital Services,  Inc.",38664
669,2011.0,The Alloy of Law,Brandon Sanderson,eng,Excellent,4.2,72185,genre fiction,593.81,0.0,4.99,768,"Amazon Digital Services,  Inc.",38448
670,2011.0,Dead Reckoning,Charlaine Harris,eng,Intermediate,3.77,87066,nonfiction,117.81,70.686,0.99,770,"Amazon Digital Services,  Inc.",38448
671,1985.0,The Accidental Tourist,"Anne Tyler, Jennifer Bassett",eng,Intermediate,3.9,80075,genre fiction,784.21,470.526,6.59,770,"Amazon Digital Services,  Inc.",38448
672,2012.0,Aristotle and Dante Discover the Secrets of the Universe,Benjamin Alire SÃ¡enz,,Excellent,4.34,108884,fiction,1082.9,649.74,9.1,770,"Amazon Digital Services,  Inc.",38232
673,1897.0,The Invisible Man,H.G. Wells,eng,Intermediate,3.62,84778,genre fiction,117.81,70.686,0.99,772,Macmillan,38016
674,1985.0,ä¸–ç•Œã®çµ‚ã‚Šã¨ãƒãƒ¼ãƒ‰ãƒœã‚¤ãƒ«ãƒ‰ãƒ»ãƒ¯ãƒ³ãƒ€ãƒ¼ãƒ©ãƒ³ãƒ‰ [Sekai no owari to hÄdoboirudo wandÄrando],"Haruki Murakami, Alfred Birnbaum",eng,Excellent,4.15,63764,genre fiction,117.81,70.686,0.99,773,"Amazon Digital Services,  Inc.",38016
675,1994.0,Na margem do rio Piedra eu sentei e chorei,"Paulo Coelho, Alan R. Clarke",eng,Intermediate,3.57,62106,genre fiction,915.11,549.066,7.69,775,Random House LLC,37584
676,1812.0,Der Schweizerische Robinson,"Johann David Wyss, Scott McKowen, Arthur Pober",eng,Intermediate,3.92,78355,genre fiction,355.81,0.0,2.99,779,"Amazon Digital Services,  Inc.",37584
677,1990.0,Four Past Midnight,Stephen King,en-GB,Intermediate,3.9,76376,nonfiction,640.22,384.132,5.38,779,HarperCollins Publishers,37368
678,2012.0,The Marriage Bargain,Jennifer Probst,eng,Intermediate,3.81,91630,genre fiction,1307.81,784.686,10.99,781,Random House LLC,37368
679,1909.0,Anne of Avonlea,L.M. Montgomery,en-US,Excellent,4.21,99918,genre fiction,117.81,70.686,0.99,782,"Amazon Digital Services,  Inc.",37368
680,1930.0,The Little Engine That Could,"Watty Piper, Doris Hauman, George Hauman",en-US,Excellent,4.15,82102,genre fiction,593.81,0.0,4.99,783,"Amazon Digital Services,  Inc.",37152
681,2013.0,We Are All Completely Beside Ourselves,Karen Joy Fowler,eng,Intermediate,3.71,59973,genre fiction,355.81,0.0,2.99,783,"Amazon Digital Services,  Inc.",37152
682,1996.0,Children of the Mind,Orson Scott Card,eng,Intermediate,3.74,74517,genre fiction,1022.21,613.326,8.59,784,"Amazon Digital Services,  Inc.",36936
683,1922.0,Ulysses,James Joyce,eng,Intermediate,3.74,76791,genre fiction,117.81,0.0,0.99,786,"Amazon Digital Services,  Inc.",36936
684,1998.0,Someone Like You,Sarah Dessen,eng,Intermediate,3.94,84358,nonfiction,355.81,213.486,2.99,786,Simon and Schuster Digital Sales Inc,36936
685,2003.0,Moloka'i,Alan Brennert,en-US,Excellent,4.15,75307,nonfiction,950.81,570.486,7.99,787,HarperCollins Christian Publishing,36720
686,1990.0,The Witching Hour,Anne Rice,eng,Excellent,4.1,79824,nonfiction,357.54,214.524,3.03,789,"Amazon Digital Services,  Inc.",36504
687,1986.0,This Present Darkness,Frank E. Peretti,eng,Excellent,4.24,71815,genre fiction,352.82,0.0,2.99,791,"Amazon Digital Services,  Inc.",36504
688,2012.0,The Coincidence of Callie & Kayden,Jessica Sorensen,eng,Excellent,4.21,97615,genre fiction,116.82,70.092,0.99,792,"Amazon Digital Services,  Inc.",36504
689,2015.0,Fates and Furies,Lauren Groff,eng,Intermediate,3.56,66085,genre fiction,862.58,517.548,7.31,792,HarperCollins Publishers,36504
690,1998.0,Summer Sisters,Judy Blume,,Intermediate,3.83,73515,genre fiction,862.58,517.548,7.31,794,Penguin Group (USA) LLC,36504
691,1945.0,Stuart Little,"E.B. White, Garth Williams",en-US,Intermediate,3.88,89033,genre fiction,352.82,211.692,2.99,797,"Amazon Digital Services,  Inc.",36504
692,1953.0,The Foundation Trilogy,Isaac Asimov,eng,Excellent,4.39,72311,fiction,1060.82,636.492,8.99,797,HarperCollins Publishers,36504
693,1999.0,"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",Brian Greene,en-US,Excellent,4.06,32626,genre fiction,352.82,0.0,2.99,798,"Amazon Digital Services,  Inc.",36288
694,2000.0,The Austere Academy,"Lemony Snicket, Brett Helquist",eng,Intermediate,3.97,99311,genre fiction,116.82,0.0,0.99,799,"Amazon Digital Services,  Inc.",36288
695,2001.0,Seven Up,Janet Evanovich,en-US,Excellent,4.15,94506,genre fiction,1320.42,792.252,11.19,800,HarperCollins Publishers,36072
696,2009.0,The Awakening,Kelley Armstrong,eng,Excellent,4.16,95026,genre fiction,761.1,456.66,6.45,802,Simon and Schuster Digital Sales Inc,36072
697,2003.0,Death Masks,Jim Butcher,eng,Excellent,4.32,83664,children,654.9,392.94,5.55,802,"Amazon Digital Services,  Inc.",36072
698,1993.0,Stellaluna,Janell Cannon,en-US,Excellent,4.22,87423,genre fiction,116.82,70.092,0.99,803,"Amazon Digital Services,  Inc.",36072
699,2007.0,Before They Are Hanged,Joe Abercrombie,eng,Excellent,4.27,68865,genre fiction,116.82,70.092,0.99,804,Random House LLC,35856
700,2007.0,Loving Frank,Nancy Horan,en-US,Intermediate,3.73,72734,genre fiction,824.82,494.892,6.99,804,Hachette Book Group,35640
701,2002.0,Hard Eight,"Janet Evanovich, Lorelei King",en-US,Excellent,4.17,93057,nonfiction,1060.82,636.492,8.99,805,Random House LLC,35640
702,2001.0,The Vile Village,"Lemony Snicket, Brett Helquist",eng,Intermediate,3.94,89733,genre fiction,706.82,424.092,5.99,808,Penguin Group (USA) LLC,35640
703,1973.0,Sybil,Flora Rheta Schreiber,en-US,Intermediate,3.99,72493,nonfiction,502.68,301.608,4.26,809,HarperCollins Publishing,35640
704,1980.0,Cosmos,Carl Sagan,eng,Excellent,4.35,76440,nonfiction,1131.62,678.972,9.59,810,Penguin Group (USA) LLC,35640
705,2005.0,Haunted: A Novel of Stories,Chuck Palahniuk,eng,Intermediate,3.59,68861,fiction,234.82,140.892,1.99,810,Simon and Schuster Digital Sales Inc,35424
706,1987.0,The Shell Seekers,Rosamunde Pilcher,eng,Excellent,4.13,73573,genre fiction,588.82,0.0,4.99,811,"Amazon Digital Services,  Inc.",35424
707,2006.0,What Is the What: The Autobiography of Valentino Achak Deng,Dave Eggers,eng,Excellent,4.16,59333,genre fiction,1680.32,1008.192,14.24,811,Penguin Group (USA) LLC,35424
708,1981.0,CrÃ³nica de una muerte anunciada,"Gabriel GarcÃ­a MÃ¡rquez, Gregory Rabassa",eng,Intermediate,3.95,56200,genre fiction,1128.08,676.848,9.56,813,Simon and Schuster Digital Sales Inc,35208
709,1891.0,A Scandal in Bohemia,"Ronald Holt, Arthur Conan Doyle",,Excellent,4.22,65422,nonfiction,352.82,211.692,2.99,814,"Amazon Digital Services,  Inc.",35208
710,2011.0,Killing Lincoln: The Shocking Assassination that Changed America Forever,"Bill O'Reilly, Martin Dugard",eng,Excellent,4.02,71868,children,872.02,523.212,7.39,816,"Amazon Digital Services,  Inc.",35208
711,2013.0,The Lowland,Jhumpa Lahiri,eng,Intermediate,3.82,62231,genre fiction,470.82,282.492,3.99,818,"Amazon Digital Services,  Inc.",35208
712,2004.0,The Ruins of Gorlan,John Flanagan,eng,Excellent,4.2,83085,nonfiction,824.82,494.892,6.99,818,Random House LLC,34992
713,2009.0,Wintergirls,Laurie Halse Anderson,eng,Intermediate,3.98,87665,genre fiction,352.82,0.0,2.99,819,"Amazon Digital Services,  Inc.",34992
714,2000.0,The Brethren,John Grisham,,Intermediate,3.71,69351,fiction,942.82,565.692,7.99,820,Penguin Group (USA) LLC,34992
715,1997.0,Assassin's Quest,Robin Hobb,eng,Excellent,4.18,67125,genre fiction,470.82,0.0,3.99,821,"Amazon Digital Services,  Inc.",34776
716,1967.0,Rosemary's Baby,Ira Levin,eng,Intermediate,3.96,78766,genre fiction,588.82,0.0,4.99,823,"Amazon Digital Services,  Inc.",34776
717,1984.0,The Talisman,"Stephen King, Peter Straub",en-US,Excellent,4.12,79508,nonfiction,234.82,140.892,1.99,823,"Amazon Digital Services,  Inc.",34776
718,1998.0,The Path of Daggers,Robert Jordan,eng,Intermediate,3.9,74815,genre fiction,234.82,140.892,1.99,824,"Amazon Digital Services,  Inc.",34560
719,1958.0,The Dharma Bums,Jack Kerouac,en-US,Intermediate,3.94,62454,children,725.7,435.42,6.15,825,"Amazon Digital Services,  Inc.",34560
720,2010.0,The Reckoning,Kelley Armstrong,en-GB,Excellent,4.21,92922,genre fiction,466.83,0.0,3.99,826,"Amazon Digital Services,  Inc.",34560
721,2012.0,"Behind the Beautiful Forevers: Life, Death, and Hope in a Mumbai Undercity",Katherine Boo,en-US,Intermediate,3.97,69596,fiction,934.83,560.898,7.99,827,Random House LLC,34344
722,1934.0,Mary Poppins,"P.L. Travers, Mary Shepard",en-US,Excellent,4.05,82706,genre fiction,349.83,209.898,2.99,830,"Amazon Digital Services,  Inc.",34128
723,2007.0,Red Seas Under Red Skies,Scott Lynch,eng,Excellent,4.23,68255,genre fiction,349.83,209.898,2.99,831,"Amazon Digital Services,  Inc.",34128
724,1984.0,The House on Mango Street,Sandra Cisneros,eng,Intermediate,3.57,81579,genre fiction,115.83,0.0,0.99,832,"Amazon Digital Services,  Inc.",34128
725,2008.0,City of Thieves,David Benioff,en-GB,Excellent,4.28,68063,genre fiction,232.83,139.698,1.99,832,HarperCollins Publishers,34128
726,2007.0,Halfway to the Grave,Jeaniene Frost,eng,Excellent,4.18,106608,genre fiction,232.83,139.698,1.99,834,"Amazon Digital Services,  Inc.",33912
727,1980.0,The Twits,"Roald Dahl, Quentin Blake",eng,Intermediate,3.94,82458,genre fiction,855.27,513.162,7.31,836,Random House LLC,33696
728,2003.0,Abhorsen,Garth Nix,en-US,Excellent,4.29,80740,nonfiction,1519.83,911.898,12.99,836,"Amazon Digital Services,  Inc.",33696
729,2002.0,The Beach House,"James Patterson, Peter de Jonge",eng,Intermediate,3.82,68676,genre fiction,466.83,0.0,3.99,837,"Amazon Digital Services,  Inc.",33480
730,1987.0,Eyes of the Dragon,Stephen King,eng,Intermediate,3.92,72714,nonfiction,700.83,420.498,5.99,837,HarperCollins Publishers,33264
731,1976.0,Children of Dune,Frank Herbert,eng,Intermediate,3.9,74133,genre fiction,115.83,0.0,0.99,838,"Amazon Digital Services,  Inc.",33264
732,2011.0,Leviathan Wakes,James S.A. Corey,eng,Excellent,4.2,68416,nonfiction,1689.48,1013.688,14.44,840,HarperCollins Publishers,33048
733,2015.0,Queen of Shadows,Sarah J. Maas,eng,Famous,4.6,99067,genre fiction,349.83,209.898,2.99,841,Macmillan,33048
734,1991.0,Maus II : And Here My Troubles Began ,Art Spiegelman,eng,Famous,4.41,90147,nonfiction,583.83,350.298,4.99,842,Hachette Book Group,32832
735,1962.0,The Snowy Day,Ezra Jack Keats,eng,Excellent,4.13,81914,genre fiction,1170.0,702.0,10.0,843,"Amazon Digital Services,  Inc.",32832
736,2003.0,To the Nines,Janet Evanovich,eng,Excellent,4.16,86963,genre fiction,1402.83,841.698,11.99,844,Penguin Group (USA) LLC,32832
737,2012.0,Where We Belong,Emily Giffin,en-US,Intermediate,3.86,68224,nonfiction,115.83,0.0,0.99,845,"Amazon Digital Services,  Inc.",32616
738,1994.0,The Hot Zone: The Terrifying True Story of the Origins of the Ebola Virus,Richard   Preston,eng,Excellent,4.1,72207,genre fiction,349.83,0.0,2.99,846,"Amazon Digital Services,  Inc.",32616
739,1999.0,ã‚¹ãƒ—ãƒ¼ãƒˆãƒ‹ã‚¯ã®æ‹äºº [SupÅ«toniku no Koibito],"Haruki Murakami, Philip Gabriel",eng,Intermediate,3.82,62229,genre fiction,1084.59,650.754,9.27,846,Penguin Group (USA) LLC,32616
740,2012.0,The Signature of All Things,Elizabeth Gilbert,eng,Intermediate,3.81,61135,nonfiction,232.83,139.698,1.99,848,"Amazon Digital Services,  Inc.",32400
741,2003.0,"Eats, Shoots and Leaves",Lynne Truss,en-US,Intermediate,3.86,79117,genre fiction,466.83,0.0,3.99,852,"Amazon Digital Services,  Inc.",32184
742,2004.0,Dead Witch Walking,Kim Harrison,en-US,Excellent,4.04,91390,nonfiction,349.83,0.0,2.99,852,"Amazon Digital Services,  Inc.",32184
743,1986.0,,"Clement C. Moore, Jan Brett",en-US,Excellent,4.36,81553,genre fiction,466.83,0.0,3.99,853,"Amazon Digital Services,  Inc.",32184
744,2009.0,An Echo in the Bone,Diana Gabaldon,eng,Famous,4.42,68854,genre fiction,1391.13,834.678,11.89,854,Simon and Schuster Digital Sales Inc,32184
745,2011.0,Unearthly,Cynthia Hand,en-US,Excellent,4.06,99942,genre fiction,232.83,139.698,1.99,857,Hachette Book Group,31968
746,1988.0,The Case for Christ,Lee Strobel,,Excellent,4.1,67128,genre fiction,799.11,479.466,6.83,859,Macmillan,31752
747,2005.0,Knife of Dreams,Robert Jordan,en-US,Excellent,4.12,71379,genre fiction,349.83,0.0,2.99,860,"Amazon Digital Services,  Inc.",31752
748,2002.0,Hoot,Carl Hiaasen,eng,Intermediate,3.81,75275,genre fiction,583.83,350.298,4.99,862,Penguin Group (USA) LLC,31752
749,-17.0,Ã†neis,"Virgil, Robert Fitzgerald",eng,Intermediate,3.81,75051,genre fiction,114.84,0.0,0.99,863,"Amazon Digital Services,  Inc.",31752
750,2012.0,This is How You Lose Her,Junot DÃ­az,eng,Intermediate,3.75,66720,nonfiction,624.08,374.448,5.38,865,"Amazon Digital Services,  Inc.",31536
751,2004.0,ã‚¢ãƒ•ã‚¿ãƒ¼ãƒ€ãƒ¼ã‚¯ [AfutÄ dÄku],"Haruki Murakami, Jay Rubin",eng,Intermediate,3.68,64278,genre fiction,694.84,0.0,5.99,866,"Amazon Digital Services,  Inc.",31536
752,1992.0,Ishmael: An Adventure of the Mind and Spirit,Daniel Quinn,en-US,Intermediate,3.97,63304,genre fiction,892.04,535.224,7.69,867,Random House LLC,31536
753,2010.0,It's Not Summer Without You,Jenny Han,en-US,Excellent,4.14,80367,genre fiction,346.84,0.0,2.99,868,"Amazon Digital Services,  Inc.",31536
754,2012.0,Pushing the Limits,Katie McGarry,eng,Excellent,4.08,93818,genre fiction,462.84,0.0,3.99,869,"Amazon Digital Services,  Inc.",31320
755,2001.0,Quidditch Through the Ages,"Kennilworthy Whisp, J.K. Rowling",eng,Intermediate,3.85,90908,genre fiction,114.84,68.904,0.99,869,Random House LLC,31320
756,1977.0,Miss Nelson Is Missing!,"Harry Allard, James  Marshall",eng,Excellent,4.26,77206,genre fiction,1158.84,695.304,9.99,871,Penguin Group (USA) LLC,31320
757,1979.0,The Long Walk,"Richard Bachman, Stephen King",eng,Excellent,4.11,71775,nonfiction,462.84,277.704,3.99,871,Hachette Book Group,31320
758,2001.0,The Ersatz Elevator,"Lemony Snicket, Brett Helquist",eng,Excellent,4.01,90071,nonfiction,230.84,138.504,1.99,873,Random House LLC,31104
759,2004.0,Messenger ,Lois Lowry,eng,Intermediate,3.9,79746,genre fiction,462.84,277.704,3.99,877,"Amazon Digital Services,  Inc.",30888
760,2007.0,Lover Revealed,J.R. Ward,eng,Excellent,4.3,97830,genre fiction,694.84,0.0,5.99,879,"Amazon Digital Services,  Inc.",30888
761,2005.0,'Salem's Lot The Illustrated Edition,"Stephen King, Jerry N. Uelsmann",eng,Excellent,4.25,72797,genre fiction,770.24,462.144,6.64,879,Hachette Book Group,30672
762,2007.0,The Mysterious Benedict Society,"Trenton Lee Stewart, Carson Ellis",en-US,Excellent,4.14,87335,genre fiction,114.84,68.904,0.99,881,"Amazon Digital Services,  Inc.",30672
763,2007.0,God is Not Great: How Religion Poisons Everything,Christopher Hitchens,eng,Intermediate,3.96,64347,children,694.84,416.904,5.99,883,"Amazon Digital Services,  Inc.",30456
764,2013.0,"Never Too Far (Too Far, #2)",Abbi Glines,eng,Excellent,4.21,97616,genre fiction,114.84,68.904,0.99,884,"Amazon Digital Services,  Inc.",30456
765,2004.0,State of Fear,Michael Crichton,eng,Intermediate,3.69,65397,genre fiction,114.84,68.904,0.99,885,"Amazon Digital Services,  Inc.",30240
766,2012.0,The Statistical Probability of Love at First Sight,Jennifer E. Smith,eng,Intermediate,3.8,89356,genre fiction,114.84,0.0,0.99,886,"Amazon Digital Services,  Inc.",30240
767,2004.0,The Golem's Eye,Jonathan Stroud,en-US,Excellent,4.09,69058,nonfiction,810.84,486.504,6.99,886,Simon and Schuster Digital Sales Inc,29808
768,1980.0,Still Life with Woodpecker,Tom Robbins,eng,Excellent,4.04,56802,genre fiction,346.84,0.0,2.99,887,"Amazon Digital Services,  Inc.",29808
769,2004.0,Those Who Save Us,Jenna Blum,en-US,Excellent,4.12,68480,genre fiction,114.84,0.0,0.99,890,"Amazon Digital Services,  Inc.",29808
770,2005.0,The Broker,John Grisham,eng,Intermediate,3.77,65428,genre fiction,114.84,68.904,0.99,892,"Amazon Digital Services,  Inc.",29592
771,2011.0,Across the Universe,Beth Revis,eng,Intermediate,3.78,94176,genre fiction,462.84,0.0,3.99,892,"Amazon Digital Services,  Inc.",29376
772,1978.0,"The Road Less Traveled:  A New Psychology of Love, Traditional Values, and Spiritual Growth",M. Scott Peck,en-US,Excellent,4.03,61238,nonfiction,1042.84,625.704,8.99,893,"Amazon Digital Services,  Inc.",29160
773,2004.0,Blood Rites,Jim Butcher,eng,Excellent,4.33,79627,nonfiction,1041.68,625.008,8.98,894,"Amazon Digital Services,  Inc.",28944
774,1942.0,The Boxcar Children,"Gertrude Chandler Warner, L. Kate Deal",en-US,Excellent,4.09,92916,genre fiction,1506.84,904.104,12.99,894,Simon and Schuster Digital Sales Inc,28944
775,2013.0,The Silent Wife,A.S.A. Harrison,eng,Novice,3.3,60323,nonfiction,784.16,470.496,6.76,897,"Amazon Digital Services,  Inc.",28728
776,2011.0,How to Be a Woman,Caitlin Moran,eng,Intermediate,3.73,70446,genre fiction,346.84,0.0,2.99,898,"Amazon Digital Services,  Inc.",28512
777,2016.0,A Court of Mist and Fury,Sarah J. Maas,eng,Famous,4.72,108384,genre fiction,1158.84,695.304,9.99,900,Simon and Schuster Digital Sales Inc,28512
778,2010.0,Life,Keith Richards,en-GB,Intermediate,3.84,60409,genre fiction,926.84,556.104,7.99,900,Random House LLC,28512
779,2008.0,Unaccustomed Earth,Jhumpa Lahiri,eng,Excellent,4.11,60126,genre fiction,458.85,0.0,3.99,903,"Amazon Digital Services,  Inc.",28296
780,1998.0,The Pilot's Wife,Anita Shreve,eng,Intermediate,3.5,71777,genre fiction,1367.35,820.41,11.89,904,Simon and Schuster Digital Sales Inc,28296
781,1985.0,White Noise,Don DeLillo,eng,Intermediate,3.86,55678,genre fiction,573.85,0.0,4.99,905,"Amazon Digital Services,  Inc.",28296
782,1992.0,"Band of Brothers: E Company, 506th Regiment, 101st Airborne from Normandy to Hitler's Eagle's Nest",Stephen E. Ambrose,eng,Famous,4.42,66079,genre fiction,343.85,0.0,2.99,907,"Amazon Digital Services,  Inc.",2943
783,1859.0,On the Origin of Species by Means of Natural Selection or the Preservation of Favoured Races in the Struggle for Life,Charles Darwin,eng,Intermediate,3.97,64162,genre fiction,1033.85,620.31,8.99,909,HarperCollins Publishers,2943
784,2003.0,Blankets,Craig Thompson,eng,Excellent,4.06,70454,genre fiction,343.85,0.0,2.99,909,"Amazon Digital Services,  Inc.",2943
785,2008.0,The Story of Edgar Sawtelle,David Wroblewski,eng,Intermediate,3.6,70382,nonfiction,343.85,0.0,2.99,910,"Amazon Digital Services,  Inc.",2943
786,2000.0,Drowning Ruth,Christina Schwarz,eng,Intermediate,3.73,67768,genre fiction,573.85,0.0,4.99,911,"Amazon Digital Services,  Inc.",2916
787,1971.0,Post Office,Charles Bukowski,en-US,Excellent,4.01,59295,nonfiction,343.85,206.31,2.99,913,HarperCollins Publishers,2916
788,1992.0,All the Pretty Horses,Cormac McCarthy,eng,Intermediate,3.97,68451,genre fiction,458.85,0.0,3.99,914,"Amazon Digital Services,  Inc.",2916
789,1914.0,"Sherlock Holmes: The Complete Novels and Stories, Vol 2","Arthur Conan Doyle, Kyle Freeman",,Famous,4.46,66857,nonfiction,1263.85,758.31,10.99,914,Random House LLC,2916
790,1997.0,"One Piece, Volume 01","EiichirÅ Oda, Andy Nakatani",eng,Famous,4.42,67047,genre fiction,458.85,0.0,3.99,915,"Amazon Digital Services,  Inc.",2916
791,1968.0,The Last Unicorn,Peter S. Beagle,eng,Excellent,4.18,76277,genre fiction,343.85,0.0,2.99,916,"Amazon Digital Services,  Inc.",2916
792,2005.0,Magyk,Angie Sage,eng,Intermediate,3.8,86805,genre fiction,343.85,206.31,2.99,917,"Amazon Digital Services,  Inc.",2916
793,2000.0,Fever 1793,Laurie Halse Anderson,en-US,Intermediate,3.89,81945,genre fiction,458.85,0.0,3.99,918,"Amazon Digital Services,  Inc.",2916
794,2008.0,The Likeness,Tana French,eng,Excellent,4.05,72480,genre fiction,803.85,482.31,6.99,920,Penguin Group (USA) LLC,2916
795,2015.0,Dead Wake: The Last Crossing of the Lusitania,Erik Larson,eng,Excellent,4.07,61439,genre fiction,930.35,558.21,8.09,921,Penguin Group (USA) LLC,2916
796,1894.0,The Jungle Book,Rudyard Kipling,eng,Intermediate,3.94,67107,fiction,113.85,68.31,0.99,922,"Amazon Digital Services,  Inc.",2916
797,2013.0,I Am Pilgrim,Terry Hayes,eng,Excellent,4.23,49740,genre fiction,573.85,344.31,4.99,924,"Amazon Digital Services,  Inc.",2916
798,1956.0,Howl and Other Poems ,"Allen Ginsberg, William Carlos Williams",eng,Excellent,4.14,71968,nonfiction,1269.6,761.76,11.04,926,HarperCollins Publishers,2916
799,1997.0,Don't Sweat the Small Stuff,Richard Carlson,eng,Intermediate,3.95,63324,genre fiction,884.35,530.61,7.69,927,Random House LLC,2916
800,2011.0,Go the Fuck to Sleep,"Adam Mansbach, Ricardo CortÃ©s",eng,Excellent,4.26,71816,genre fiction,113.85,68.31,0.99,930,"Amazon Digital Services,  Inc.",2916
801,1992.0,Mostly Harmless,Douglas Adams,en-US,Intermediate,3.96,72426,nonfiction,573.85,344.31,4.99,931,Simon and Schuster Digital Sales Inc,2916
802,2003.0,Benjamin Franklin: An American Life,Walter Isaacson,eng,Intermediate,3.96,70335,genre fiction,573.85,344.31,4.99,933,Macmillan,2916
803,2011.0,The Tiger's Wife,TÃ©a Obreht,eng,Novice,3.37,66104,genre fiction,113.85,0.0,0.99,936,"Amazon Digital Services,  Inc.",2916
804,2005.0,Poison Study,Maria V. Snyder,eng,Excellent,4.16,96417,genre fiction,343.85,0.0,2.99,937,"Amazon Digital Services,  Inc.",2916
805,2007.0,Lover Unbound,J.R. Ward,eng,Excellent,4.33,97514,fiction,910.86,546.516,7.99,938,"Amazon Digital Services,  Inc.",2916
806,2004.0,Going Postal,Terry Pratchett,eng,Excellent,4.36,75186,fiction,1366.86,820.116,11.99,939,Penguin Group (USA) LLC,2916
807,1830.0,The Book of Mormon,"Anonymous, Joseph Smith Jr.",eng,Excellent,4.37,63530,genre fiction,1366.86,820.116,11.99,941,Random House LLC,2916
808,1980.0,The Mist,Stephen King,en-US,Intermediate,3.92,82062,nonfiction,340.86,204.516,2.99,943,"Amazon Digital Services,  Inc.",2916
809,2005.0,Dead Beat,Jim Butcher,eng,Famous,4.43,78123,genre fiction,568.86,0.0,4.99,944,"Amazon Digital Services,  Inc.",2916
810,2015.0,Golden Son,Pierce Brown,eng,Famous,4.46,57614,genre fiction,112.86,0.0,0.99,946,"Amazon Digital Services,  Inc.",2916
811,2002.0,Night Watch,Terry Pratchett,eng,Famous,4.47,71271,nonfiction,910.86,546.516,7.99,947,"Amazon Digital Services,  Inc.",2916
812,1986.0,The Light Fantastic,Terry Pratchett,en-US,Intermediate,3.94,75196,nonfiction,112.86,67.716,0.99,949,"Amazon Digital Services,  Inc.",2916
813,2009.0,What the Dog Saw and Other Adventures,Malcolm Gladwell,eng,Intermediate,3.82,65277,genre fiction,876.66,525.996,7.69,950,Random House LLC,2916
814,2015.0,Pretty Girls,Karin Slaughter,eng,Intermediate,3.95,60737,genre fiction,226.86,0.0,1.99,952,"Amazon Digital Services,  Inc.",2916
815,2008.0,Last Argument of Kings,Joe Abercrombie,eng,Excellent,4.26,65068,genre fiction,568.86,341.316,4.99,952,Macmillan,2916
816,2014.0,Revival,Stephen King,en-US,Intermediate,3.75,53662,genre fiction,568.86,0.0,4.99,953,"Amazon Digital Services,  Inc.",2916
817,1954.0,Horton Hears a Who!,Dr. Seuss,eng,Excellent,4.16,80883,genre fiction,112.86,67.716,0.99,955,"Amazon Digital Services,  Inc.",2916
818,2006.0,The Blind Side: Evolution of a Game,Michael   Lewis,eng,Excellent,4.16,37792,children,226.86,136.116,1.99,956,HarperCollins Publishers,2889
819,2001.0,Lirael,Garth Nix,en-US,Excellent,4.29,78903,genre fiction,876.66,525.996,7.69,957,Penguin Group (USA) LLC,2889
820,2006.0,School's Out Forever,James Patterson,en-US,Excellent,4.16,90157,fiction,340.86,204.516,2.99,958,"Amazon Digital Services,  Inc.",2889
821,2007.0,é»’åŸ·äº‹ I [Kuroshitsuji I],"Yana Toboso, Tomo Kimura",eng,Excellent,4.37,74378,nonfiction,1366.86,820.116,11.99,960,Penguin Group (USA) LLC,2889
