PetID,PetType,Breed,AgeMonths,Color,Size,WeightKg,Vaccinated,HealthCondition,TimeInShelterDays,AdoptionFee,PreviousOwner,AdoptionLikelihood
1837,Dog,Golden Retriever,1,Orange,Medium,29.02054604546879,1,0,5,146,0,1
1838,Dog,Labrador,143,Gray,Large,24.246965093478973,1,0,54,269,1,1
1839,Rabbit,Rabbit,37,Orange,Small,19.282110933059275,1,1,44,148,0,0
1840,Rabbit,Rabbit,141,Gray,Medium,9.494830898690564,1,0,42,379,0,1
1841,Rabbit,Rabbit,136,Gray,Medium,11.83266859311457,0,0,72,298,0,0
1842,Bird,Parakeet,133,Orange,Large,20.429127798803044,1,0,57,27,1,0
1843,Cat,Siamese,128,Orange,Medium,3.08744373543633,1,0,47,148,0,1
1844,Dog,Labrador,127,Black,Medium,8.44373715785764,1,0,76,419,0,1
1845,Bird,Parakeet,1,Orange,Medium,21.70312706850134,1,1,25,279,0,1
1846,Rabbit,Rabbit,164,Black,Small,14.920536785494006,1,0,44,181,0,0
1847,Cat,Siamese,35,Black,Small,12.669413379618474,1,0,15,165,0,0
1848,Rabbit,Rabbit,104,Black,Large,5.39227104961202,1,0,51,16,0,0
1849,Bird,Parakeet,23,Gray,Small,13.813621999854245,1,0,53,149,0,1
1850,Cat,Persian,9,Gray,Large,23.350067152046783,1,0,34,338,0,1
1851,Bird,Parakeet,34,Orange,Small,8.656372536084898,0,0,77,44,0,0
1852,Cat,Siamese,174,Gray,Large,1.156557723326645,1,0,8,329,1,0
1853,Cat,Siamese,128,Orange,Small,20.3866421333785,1,0,77,188,1,0
1854,Bird,Parakeet,4,Gray,Small,29.206171528544026,1,1,70,138,0,0
1855,Rabbit,Rabbit,158,Brown,Large,18.597970344068905,1,0,21,60,0,0
1856,Rabbit,Rabbit,102,Brown,Medium,4.4777339088867745,0,0,7,293,0,0
1857,Bird,Parakeet,75,Orange,Medium,10.30125967799552,1,1,79,321,0,0
1858,Rabbit,Rabbit,99,Gray,Small,26.161606826886477,1,0,56,32,1,0
1859,Rabbit,Rabbit,72,Gray,Large,7.744474153448029,0,0,49,298,0,0
1860,Dog,Golden Retriever,3,Black,Medium,18.623181201430633,1,0,42,414,0,1
1861,Cat,Siamese,142,White,Large,12.677465039365938,1,0,23,111,1,0
1862,Bird,Parakeet,173,Orange,Medium,7.027467921169822,1,0,52,290,1,1
1863,Dog,Poodle,34,White,Large,24.58879991337571,1,0,79,36,0,0
1864,Cat,Siamese,45,White,Small,22.542107017505018,1,1,53,430,0,0
1865,Cat,Siamese,61,Orange,Large,20.186140912818697,0,1,16,494,0,0
1866,Cat,Siamese,83,Gray,Medium,7.853761117793785,1,0,37,99,1,1
1867,Dog,Poodle,123,Orange,Small,3.837853078777051,1,0,18,22,1,0
1868,Bird,Parakeet,102,White,Large,17.70862056495302,0,1,20,419,0,0
1869,Rabbit,Rabbit,16,Gray,Medium,17.05665717264357,1,0,46,423,0,1
1870,Cat,Siamese,66,Brown,Small,6.463165270711317,1,0,2,486,0,0
1871,Dog,Poodle,168,Orange,Large,2.631154135140002,1,0,87,217,0,0
1872,Bird,Parakeet,145,Orange,Medium,3.3405451716255934,1,1,63,88,0,0
1873,Bird,Parakeet,119,Gray,Large,29.79035860886928,1,0,3,208,0,0
1874,Dog,Labrador,162,Brown,Large,23.723932947543627,1,0,46,270,0,1
1875,Bird,Parakeet,124,Brown,Small,27.737636802990007,1,0,49,420,1,0
1876,Rabbit,Rabbit,144,Gray,Small,6.656586944854537,0,1,1,236,0,0
1877,Cat,Siamese,102,Black,Medium,28.85648755337962,1,0,22,387,0,1
1878,Dog,Golden Retriever,66,Orange,Small,5.136976192721701,1,0,14,405,0,0
1879,Cat,Siamese,13,Orange,Medium,15.763373028427662,1,0,85,208,1,1
1880,Cat,Persian,111,White,Large,25.061174848094854,1,0,45,277,0,0
1881,Cat,Siamese,159,Gray,Large,11.144297280835803,1,0,6,464,1,0
1882,Rabbit,Rabbit,34,White,Medium,13.320027462130115,1,1,65,205,0,0
1883,Bird,Parakeet,39,White,Large,4.717368198673838,0,0,21,77,1,0
1884,Rabbit,Rabbit,136,Brown,Small,4.56473451997021,1,0,4,400,1,0
1885,Bird,Parakeet,120,Orange,Large,18.967478518581128,0,0,3,327,0,0
1886,Cat,Siamese,126,White,Small,20.590438689981646,1,0,30,97,1,0
1887,Rabbit,Rabbit,55,Brown,Medium,23.542642908383606,1,0,31,345,0,1
1888,Dog,Golden Retriever,27,Gray,Medium,17.143779527770853,1,0,34,364,0,1
1889,Dog,Labrador,118,White,Large,19.727019475577872,0,1,83,349,0,0
1890,Rabbit,Rabbit,53,Orange,Large,1.3920008792918817,1,0,20,469,0,0
1891,Cat,Siamese,39,White,Small,5.702951086978453,0,0,87,335,1,0
1892,Cat,Siamese,65,Gray,Small,29.562528214490236,0,0,54,93,1,0
1893,Dog,Golden Retriever,145,White,Large,3.203811683159122,1,0,25,79,0,0
1894,Bird,Parakeet,158,Orange,Large,20.684858445547103,1,0,15,37,0,0
1895,Rabbit,Rabbit,13,Brown,Medium,6.10639635791977,0,0,38,407,0,1
1896,Dog,Labrador,21,Orange,Medium,21.784838987261615,0,0,23,227,0,1
1897,Bird,Parakeet,147,Brown,Medium,21.47372168589781,1,0,52,482,0,1
1898,Dog,Poodle,53,Black,Large,7.791772733854615,1,0,66,133,1,0
1899,Rabbit,Rabbit,19,Orange,Large,8.81939757735692,0,0,57,195,0,0
1900,Cat,Siamese,57,Orange,Large,19.98835069446056,1,0,57,465,0,0
1901,Bird,Parakeet,25,Gray,Medium,12.312495124626196,1,1,79,389,1,0
1902,Rabbit,Rabbit,31,White,Large,6.641891121297427,1,0,52,281,0,0
1903,Dog,Labrador,81,Brown,Small,22.21870836483697,1,1,35,100,0,0
1904,Bird,Parakeet,23,Brown,Large,5.470278205753691,0,0,74,474,0,0
1905,Bird,Parakeet,32,Gray,Large,25.81366626020345,1,0,14,424,0,0
1906,Cat,Persian,74,Gray,Large,15.925416197502999,1,0,14,74,1,0
1907,Rabbit,Rabbit,10,White,Large,4.06531751249972,1,0,33,293,0,1
1908,Bird,Parakeet,54,White,Large,21.128097672398546,1,0,52,207,0,0
1909,Cat,Persian,52,Orange,Small,16.055728147661675,1,0,1,82,0,0
1910,Bird,Parakeet,148,Black,Small,9.643669582049476,0,0,34,426,0,0
1911,Dog,Poodle,160,White,Large,13.253642026491791,0,0,19,436,1,0
1912,Cat,Persian,114,Gray,Medium,9.651794564037464,0,0,24,142,1,0
1913,Dog,Labrador,14,White,Large,8.627749236540737,1,1,4,473,1,1
1914,Rabbit,Rabbit,178,Brown,Large,5.744644204467654,1,0,36,55,0,0
1915,Dog,Labrador,156,Black,Large,11.5202468609868,1,0,77,360,0,1
1916,Dog,Poodle,110,Orange,Medium,8.278628983166051,0,0,58,439,0,0
1917,Rabbit,Rabbit,53,Brown,Medium,20.819600124563596,1,1,32,286,0,0
1918,Dog,Poodle,152,Brown,Medium,20.832425493735883,1,0,9,210,0,1
1919,Dog,Golden Retriever,79,Black,Small,15.553367034113514,1,0,80,440,0,0
1920,Cat,Siamese,22,Orange,Medium,23.56039129663931,1,0,67,178,1,1
1921,Rabbit,Rabbit,30,Gray,Small,25.398851851175397,0,0,20,407,0,0
1922,Rabbit,Rabbit,4,Orange,Small,17.81322726559392,1,0,74,57,0,1
1923,Cat,Persian,59,White,Medium,18.949119720139578,1,0,62,72,0,1
1924,Bird,Parakeet,8,Brown,Medium,9.20369138380459,0,1,58,214,0,0
1925,Dog,Labrador,12,White,Medium,26.951206820460072,1,1,22,387,0,1
1926,Dog,Poodle,119,Gray,Small,1.701975288253365,0,0,67,265,0,0
1927,Rabbit,Rabbit,159,White,Large,11.109471613842524,1,1,75,446,0,0
1928,Bird,Parakeet,34,Orange,Medium,21.932212224945825,1,0,89,72,0,1
1929,Rabbit,Rabbit,82,White,Medium,3.322595780463676,0,1,48,466,1,0
1930,Rabbit,Rabbit,98,Gray,Medium,6.311916295420486,1,0,8,270,0,1
1931,Rabbit,Rabbit,127,Gray,Small,18.089286108022684,1,0,73,498,0,0
1932,Dog,Golden Retriever,75,Gray,Small,17.23981647244318,0,1,15,353,0,0
1933,Bird,Parakeet,105,Orange,Large,22.428920587797695,1,1,32,233,0,0
1934,Rabbit,Rabbit,49,Gray,Medium,24.56576653355698,0,0,53,318,1,0
1935,Dog,Labrador,79,Brown,Small,4.728807776838405,1,0,67,18,0,1
1936,Bird,Parakeet,93,Gray,Large,1.5330487034820195,0,0,4,112,0,0
1937,Dog,Labrador,154,White,Medium,20.999517070108276,0,1,30,62,1,0
1938,Dog,Poodle,18,White,Small,9.740362077224418,0,0,13,371,0,0
1939,Rabbit,Rabbit,96,White,Medium,19.153533503620654,0,0,21,183,0,0
1940,Bird,Parakeet,38,Orange,Medium,5.365793053804516,1,0,41,276,0,1
1941,Bird,Parakeet,87,White,Small,14.602161353312924,0,0,19,161,0,0
1942,Cat,Persian,88,Orange,Small,15.62831763583967,1,0,48,242,1,0
1943,Bird,Parakeet,50,Orange,Small,17.96725667482327,0,0,86,144,0,0
1944,Dog,Golden Retriever,8,Gray,Medium,15.881930473586367,0,0,63,145,0,1
1945,Dog,Poodle,169,Brown,Medium,15.375032336632703,1,0,20,80,0,1
1946,Dog,Golden Retriever,134,Gray,Large,10.649290465531811,1,0,64,321,0,0
1947,Bird,Parakeet,69,Gray,Medium,3.0642268532245005,1,0,37,434,0,1
1948,Bird,Parakeet,172,Orange,Small,3.596085707108427,1,0,31,320,0,0
1949,Cat,Persian,121,Orange,Medium,13.579569957807456,0,0,74,42,0,0
1950,Rabbit,Rabbit,64,White,Large,11.318000706808798,1,0,18,312,0,0
1951,Bird,Parakeet,157,White,Large,15.967909335560435,0,0,20,393,1,0
1952,Dog,Poodle,156,Gray,Small,9.840306908431742,0,0,82,292,0,0
1953,Bird,Parakeet,139,Black,Small,20.949392652204406,1,0,11,175,0,0
1954,Bird,Parakeet,121,Black,Large,26.054689838275806,1,0,86,375,0,0
1955,Cat,Persian,65,White,Large,9.667032474819163,1,0,44,68,1,0
1956,Cat,Persian,107,Black,Large,6.596536230231829,0,1,82,55,1,0
1957,Dog,Labrador,147,White,Small,4.369236653368585,1,0,64,118,1,1
1958,Rabbit,Rabbit,137,Orange,Large,18.871367176553562,1,1,34,203,0,0
1959,Bird,Parakeet,155,Gray,Large,13.871823743076513,1,0,87,419,1,0
1960,Cat,Persian,162,Brown,Small,6.452455798692379,0,1,65,414,0,0
1961,Dog,Poodle,172,Gray,Medium,19.940965265463806,0,0,55,54,0,0
1962,Bird,Parakeet,100,White,Medium,5.306012307153248,1,0,74,37,0,1
1963,Dog,Labrador,82,White,Large,17.074720469590623,1,1,1,242,1,0
1964,Dog,Golden Retriever,143,Gray,Medium,16.287303067132676,1,0,38,200,1,1
1965,Cat,Persian,51,White,Medium,22.292606234396416,1,0,9,235,1,1
1966,Rabbit,Rabbit,141,Black,Medium,2.5981795582793357,0,0,71,473,1,0
1967,Rabbit,Rabbit,83,Black,Medium,26.74831502368858,1,1,17,14,0,0
1968,Dog,Golden Retriever,177,White,Large,21.386760058257764,1,0,52,143,0,0
1969,Rabbit,Rabbit,112,White,Medium,7.267653952114104,0,0,18,76,0,0
1970,Cat,Siamese,56,Black,Medium,6.31875510968245,0,0,63,472,1,0
1971,Cat,Siamese,179,White,Small,13.51814621016972,1,0,33,477,0,0
1972,Cat,Siamese,165,White,Large,24.70939455679331,1,0,4,308,1,0
1973,Rabbit,Rabbit,145,Gray,Small,25.445549801034108,1,0,87,439,0,0
1974,Cat,Siamese,157,Brown,Small,16.093226672042107,0,1,75,262,0,0
1975,Rabbit,Rabbit,161,Black,Large,25.963515017915388,1,0,52,184,0,0
1976,Rabbit,Rabbit,60,Gray,Medium,1.1578675665590266,0,0,9,54,0,0
1977,Bird,Parakeet,120,Brown,Small,2.0200643144163015,1,0,64,307,1,0
1978,Cat,Siamese,138,White,Large,27.44282621546554,1,0,30,3,0,0
1979,Dog,Poodle,175,White,Medium,23.484625966691564,0,0,8,298,0,0
1980,Rabbit,Rabbit,23,Gray,Large,14.070475689261185,0,0,5,39,0,0
1981,Rabbit,Rabbit,149,White,Small,22.854693812861626,1,0,76,229,0,0
1982,Rabbit,Rabbit,13,Orange,Medium,28.713544389979226,1,0,63,376,0,1
1983,Rabbit,Rabbit,101,Gray,Medium,23.390596192557265,0,0,1,285,0,0
1984,Cat,Persian,161,Brown,Large,25.428768680731338,1,0,15,137,1,0
1985,Bird,Parakeet,24,Gray,Medium,23.05759086031179,1,0,89,477,0,1
1986,Rabbit,Rabbit,108,Black,Small,5.878121680572706,0,0,82,102,0,0
1987,Dog,Poodle,11,Gray,Small,25.173649179726365,1,0,38,6,0,1
1988,Dog,Poodle,17,White,Small,6.658155780702091,1,0,42,163,0,1
1989,Cat,Siamese,175,White,Large,26.885728513280263,1,1,46,418,0,0
1990,Cat,Persian,25,Orange,Medium,14.300847044351201,1,0,53,471,0,1
1991,Rabbit,Rabbit,94,Orange,Medium,20.632325817019826,0,0,26,422,0,0
1992,Bird,Parakeet,21,Orange,Medium,15.41998458853866,1,0,61,419,0,1
1993,Cat,Persian,84,Brown,Small,3.725736953081459,1,1,67,364,0,0
1994,Cat,Persian,140,Orange,Medium,9.430946920999288,1,0,54,275,1,1
1995,Bird,Parakeet,37,Brown,Small,29.528223765913175,1,1,22,48,1,0
1996,Dog,Golden Retriever,42,Orange,Medium,28.860727798424705,0,0,26,95,0,0
1997,Bird,Parakeet,145,Brown,Small,10.294120032010872,1,1,83,58,0,0
1998,Rabbit,Rabbit,101,Gray,Medium,29.892607323111548,1,0,60,230,0,1
1999,Dog,Golden Retriever,48,Gray,Large,25.52098466941009,0,0,39,176,0,0
2000,Dog,Golden Retriever,103,White,Large,18.717825483535385,1,0,36,89,1,0
2001,Dog,Poodle,28,Brown,Small,2.163613987569275,1,1,21,281,1,0
2002,Bird,Parakeet,41,Black,Small,27.141958056613007,1,0,41,35,0,0
2003,Bird,Parakeet,99,White,Medium,17.165449098665274,0,0,48,170,0,0
2004,Rabbit,Rabbit,47,Gray,Medium,26.185808384880318,0,0,26,125,0,0
2005,Bird,Parakeet,146,Brown,Large,25.198444477266527,1,0,63,482,0,0
2006,Bird,Parakeet,105,Orange,Medium,25.157180240831497,1,0,77,298,1,1
2007,Cat,Siamese,124,Black,Small,21.247041960732247,1,0,36,354,0,0
2008,Cat,Persian,13,Gray,Small,9.45103902160541,1,0,24,203,0,1
2009,Cat,Persian,141,White,Small,10.748647474591076,0,1,21,288,0,0
2010,Dog,Labrador,100,Brown,Small,9.945607164897904,1,0,18,355,0,1
2011,Bird,Parakeet,31,Black,Small,1.5813339864443763,1,0,15,461,0,0
2012,Dog,Labrador,130,Brown,Large,17.894498367229524,1,0,79,96,0,1
2013,Bird,Parakeet,16,Orange,Large,21.266176442934952,0,1,6,237,0,0
2014,Bird,Parakeet,137,White,Small,25.762113812230904,0,0,43,172,1,0
2015,Bird,Parakeet,73,Brown,Medium,5.064797568099181,1,0,31,300,1,1
2016,Dog,Labrador,166,Gray,Small,16.78131132032725,0,1,28,87,0,0
2017,Bird,Parakeet,54,White,Large,1.232236079539703,0,0,8,398,1,0
2018,Rabbit,Rabbit,100,Gray,Small,3.7577157836111548,0,0,29,350,0,0
2019,Rabbit,Rabbit,109,Brown,Large,2.572140581973799,1,0,21,16,1,0
2020,Cat,Siamese,87,White,Large,22.03886298644912,1,1,81,139,1,0
2021,Cat,Persian,173,Gray,Small,3.3507273524504915,1,0,88,253,0,0
2022,Cat,Siamese,162,Orange,Small,21.77713646520491,0,0,58,277,1,0
2023,Bird,Parakeet,137,Orange,Medium,8.239116427906918,1,0,60,150,0,1
2024,Bird,Parakeet,8,Brown,Large,26.453675860211245,0,0,50,345,0,0
2025,Dog,Poodle,7,White,Medium,24.58134966255061,1,1,31,333,0,1
2026,Rabbit,Rabbit,36,Black,Small,28.77707630678302,1,0,47,139,1,0
2027,Rabbit,Rabbit,18,White,Large,26.629098448282924,1,0,34,113,1,1
2028,Rabbit,Rabbit,3,Orange,Medium,28.06655315437407,0,1,2,67,0,0
2029,Dog,Labrador,28,Gray,Medium,25.903529498885923,0,0,67,365,0,1
2030,Bird,Parakeet,70,Black,Medium,21.108075117830808,1,0,72,178,0,1
2031,Rabbit,Rabbit,172,Brown,Small,5.9375154116376425,1,1,52,124,1,0
2032,Dog,Golden Retriever,149,Black,Small,8.879518046768695,0,0,7,396,0,0
2033,Rabbit,Rabbit,28,Brown,Small,7.169082017777919,1,0,76,312,1,0
2034,Cat,Siamese,54,Black,Large,18.503987842087962,1,0,19,310,0,0
2035,Dog,Labrador,65,Brown,Small,15.60497820123444,1,0,15,337,0,1
2036,Bird,Parakeet,100,Brown,Large,26.145319917594286,1,1,78,362,0,0
2037,Bird,Parakeet,21,Black,Medium,28.627513128473193,0,0,48,411,1,1
2038,Dog,Poodle,13,Black,Medium,12.740936798926185,0,0,14,357,0,1
2039,Rabbit,Rabbit,57,Brown,Small,15.684166045143558,0,0,3,232,1,0
2040,Cat,Siamese,49,Orange,Medium,29.173974347320037,1,0,50,427,0,1
2041,Cat,Siamese,118,Black,Small,9.010929307071162,0,1,54,146,0,0
2042,Bird,Parakeet,54,White,Large,23.979332485405596,1,0,6,429,1,0
2043,Rabbit,Rabbit,138,Gray,Medium,7.531957167722142,0,1,49,110,1,0
2044,Dog,Labrador,53,Brown,Small,20.762343347332887,1,0,23,362,1,1
2045,Rabbit,Rabbit,44,Brown,Medium,8.35485320151836,1,0,78,357,0,1
2046,Rabbit,Rabbit,47,Gray,Medium,26.62826827611022,0,0,78,237,0,0
2047,Cat,Siamese,53,Orange,Small,17.28286036836363,0,1,20,2,0,0
2048,Rabbit,Rabbit,74,Gray,Medium,6.392075585357153,1,0,77,210,0,1
2049,Rabbit,Rabbit,46,Black,Medium,7.506706095256095,0,0,60,403,1,0
2050,Bird,Parakeet,13,Gray,Medium,15.321626675534908,0,0,45,24,0,1
2051,Rabbit,Rabbit,165,Brown,Medium,28.886458741671486,0,0,61,330,0,0
2052,Rabbit,Rabbit,102,Gray,Large,23.31962275262598,1,0,56,183,0,0
2053,Cat,Siamese,24,White,Medium,15.160979641949508,1,1,2,464,0,0
2054,Dog,Labrador,2,Black,Medium,10.793855192304296,1,0,45,60,0,1
2055,Dog,Golden Retriever,81,Gray,Small,16.928786307104836,0,0,40,122,0,0
2056,Bird,Parakeet,100,Brown,Large,22.70246416942997,1,0,24,496,0,0
2057,Cat,Persian,142,Black,Small,23.7339290651312,1,0,29,54,0,0
2058,Rabbit,Rabbit,138,Brown,Small,10.413655144811395,1,0,67,162,1,0
2059,Bird,Parakeet,163,Orange,Small,21.91361877820244,0,0,68,461,0,0
2060,Bird,Parakeet,153,White,Large,20.075874621049397,1,0,66,186,0,0
2061,Dog,Labrador,131,Orange,Small,28.814256467892523,1,0,84,38,1,1
2062,Rabbit,Rabbit,111,White,Small,28.00161842473243,1,0,54,184,1,0
2063,Rabbit,Rabbit,102,Gray,Small,23.892000442503733,0,0,53,82,1,0
2064,Cat,Siamese,17,Black,Medium,21.978445976792923,0,0,79,194,1,1
2065,Rabbit,Rabbit,12,Gray,Small,8.947206101424,0,0,49,33,0,0
2066,Cat,Siamese,116,White,Large,25.53299242685747,0,0,32,112,0,0
2067,Dog,Poodle,24,White,Large,13.397665407687619,1,0,61,424,0,0
2068,Cat,Siamese,29,White,Medium,8.894975732675295,1,0,42,405,0,1
2069,Dog,Poodle,171,Brown,Large,12.140661980650412,1,0,1,229,1,0
2070,Rabbit,Rabbit,153,Black,Large,25.24212921047873,0,0,63,282,0,0
2071,Rabbit,Rabbit,122,Gray,Medium,5.310363251758665,0,0,35,404,1,0
2072,Rabbit,Rabbit,90,Gray,Small,14.228603492474852,0,0,51,424,1,0
2073,Dog,Poodle,65,Orange,Medium,15.278370241355201,0,1,71,286,0,0
2074,Rabbit,Rabbit,84,White,Small,2.0622612303657624,1,0,45,154,1,0
2075,Dog,Golden Retriever,119,White,Small,6.676634856896794,0,0,77,164,0,0
2076,Cat,Persian,156,White,Large,24.975530428699837,0,1,65,449,0,0
2077,Dog,Labrador,16,Gray,Medium,25.09225426924806,1,0,14,181,1,1
2078,Cat,Persian,175,Orange,Large,9.480037432643192,1,0,3,238,0,0
2079,Rabbit,Rabbit,104,Brown,Large,26.37201980333986,1,0,24,136,1,0
2080,Bird,Parakeet,92,Black,Small,23.381705232982085,1,0,65,338,0,0
2081,Rabbit,Rabbit,27,Brown,Large,13.119317030066874,0,0,48,425,0,0
2082,Dog,Labrador,170,Gray,Medium,22.703783987746096,1,0,10,419,1,1
2083,Rabbit,Rabbit,175,White,Large,28.878704304649382,1,0,13,265,0,0
2084,Dog,Poodle,162,Black,Large,14.310121823895116,1,0,73,186,0,0
2085,Cat,Persian,165,Gray,Small,7.914388189651025,1,0,14,39,0,0
2086,Cat,Persian,134,Gray,Medium,28.31267850145452,0,0,10,309,1,0
2087,Bird,Parakeet,135,Gray,Large,18.508584368334436,1,0,40,492,0,0
2088,Bird,Parakeet,153,Black,Small,4.052689711932333,0,0,23,166,1,0
2089,Cat,Persian,33,Black,Large,17.607801659843993,1,0,55,390,0,0
2090,Bird,Parakeet,55,Orange,Medium,15.516845794000663,1,0,63,259,0,1
2091,Dog,Labrador,7,Orange,Large,25.81207792819134,1,0,71,142,1,1
2092,Dog,Poodle,57,Brown,Large,16.39016050314212,1,0,42,203,0,0
2093,Dog,Golden Retriever,126,Black,Small,8.401740595984219,1,1,66,175,0,0
2094,Cat,Siamese,12,Black,Large,20.59367785208177,0,1,79,261,1,0
2095,Rabbit,Rabbit,16,Black,Small,16.734688123531825,1,0,73,251,1,1
2096,Dog,Labrador,43,Orange,Medium,7.758294219739301,1,0,47,328,0,1
2097,Rabbit,Rabbit,117,Gray,Large,17.63520788034433,0,0,81,418,0,0
2098,Dog,Poodle,135,White,Medium,24.824531758800898,1,0,52,199,1,1
2099,Rabbit,Rabbit,111,Orange,Medium,1.8285566139963025,1,1,18,198,1,0
2100,Bird,Parakeet,51,Black,Large,19.29468012070824,1,0,79,195,1,0
2101,Rabbit,Rabbit,160,Orange,Small,11.13797067774737,1,1,18,313,0,0
2102,Cat,Persian,75,Brown,Medium,9.4874719270233,1,0,24,76,1,1
2103,Rabbit,Rabbit,8,Black,Medium,12.385044760472226,0,0,23,18,0,1
2104,Rabbit,Rabbit,45,Brown,Large,10.918657263191468,0,0,12,61,0,0
2105,Dog,Poodle,59,Black,Large,25.134934094544807,1,0,23,326,0,0
2106,Rabbit,Rabbit,132,Orange,Large,8.969136512269117,1,0,21,393,0,0
2107,Rabbit,Rabbit,104,Gray,Large,22.261437670090977,1,0,64,280,0,0
2108,Cat,Persian,157,White,Large,3.727734786629073,0,0,72,427,0,0
2109,Dog,Poodle,157,Brown,Large,28.590494802048052,0,0,34,249,0,0
2110,Dog,Labrador,98,Orange,Small,19.047182480208,0,0,2,226,0,0
2111,Dog,Labrador,156,Gray,Medium,21.494838734292244,1,0,69,126,0,1
2112,Cat,Siamese,79,Orange,Small,9.64314063073908,1,1,31,57,0,0
2113,Dog,Poodle,124,Brown,Small,12.950800492535324,1,0,68,408,0,0
2114,Cat,Siamese,172,White,Large,7.4895732018583105,0,0,70,476,0,0
2115,Cat,Persian,4,Orange,Medium,28.043546488264493,0,1,87,375,0,0
2116,Bird,Parakeet,90,Black,Small,15.155028965939954,1,0,19,203,0,0
2117,Cat,Persian,104,Gray,Large,19.28299535408171,0,0,72,242,1,0
2118,Cat,Persian,137,Orange,Large,22.293888885390746,1,1,13,366,1,0
2119,Bird,Parakeet,119,Gray,Medium,11.76207664188663,1,0,65,423,1,1
2120,Cat,Persian,133,Black,Small,21.882947981635095,1,0,6,331,0,0
2121,Bird,Parakeet,56,White,Small,20.603782202933864,1,0,71,499,0,0
2122,Rabbit,Rabbit,96,White,Small,21.46412068234445,1,0,27,325,0,0
2123,Dog,Golden Retriever,178,Black,Large,15.187667105933773,0,0,79,251,1,0
2124,Dog,Golden Retriever,75,Gray,Medium,12.105184086456896,1,1,52,393,0,0
2125,Bird,Parakeet,143,Orange,Medium,7.440383458060706,1,0,87,321,0,1
2126,Cat,Siamese,32,Black,Small,24.914164231225893,0,0,48,375,0,0
2127,Cat,Siamese,28,Brown,Large,18.642151349418683,1,0,88,492,0,0
2128,Bird,Parakeet,22,Gray,Small,13.886213686827354,0,0,79,408,1,0
2129,Bird,Parakeet,17,White,Medium,28.37588129460773,0,1,68,198,1,0
2130,Rabbit,Rabbit,59,Black,Large,2.3873255627041257,0,0,44,487,1,0
2131,Dog,Poodle,90,White,Small,25.65498641094638,1,1,17,342,0,0
2132,Rabbit,Rabbit,106,Gray,Small,29.9298951954332,1,0,38,239,1,0
2133,Rabbit,Rabbit,26,White,Large,26.721321215603155,1,0,10,138,0,0
2134,Rabbit,Rabbit,25,Black,Medium,24.502660982853133,0,1,54,121,1,0
2135,Cat,Persian,138,Gray,Large,11.854873808783415,1,1,6,419,0,0
2136,Cat,Persian,45,Brown,Small,7.7081112856065115,1,1,6,48,0,0
2137,Cat,Siamese,83,Black,Small,22.31066509448843,1,0,52,303,0,0
2138,Bird,Parakeet,11,Orange,Small,9.832685622368484,0,0,15,114,0,0
2139,Bird,Parakeet,104,Black,Small,6.1051507824941496,0,0,68,342,1,0
2140,Bird,Parakeet,68,Gray,Medium,23.809250726004148,0,1,57,250,1,0
2141,Bird,Parakeet,95,Black,Medium,10.063765914864945,1,0,56,490,0,1
2142,Rabbit,Rabbit,156,Brown,Small,27.51881015513281,1,0,7,6,0,0
2143,Rabbit,Rabbit,65,Brown,Medium,25.378346699754633,1,0,51,218,0,1
2144,Rabbit,Rabbit,49,Orange,Medium,25.5815695557684,1,0,58,76,1,1
2145,Cat,Persian,175,White,Medium,23.37552205561896,1,1,64,178,0,0
2146,Cat,Persian,52,Gray,Small,26.545561289467365,1,0,26,144,0,0
2147,Bird,Parakeet,102,Gray,Large,24.366659873165485,1,0,58,415,0,0
2148,Bird,Parakeet,57,White,Large,18.47282954366713,0,0,31,153,0,0
2149,Bird,Parakeet,47,Brown,Large,9.578858838874032,0,0,66,120,1,0
2150,Dog,Poodle,159,Brown,Small,26.758066603210324,1,0,13,123,0,0
2151,Cat,Siamese,174,Black,Medium,25.377505060422564,1,0,18,149,0,1
2152,Cat,Persian,26,Orange,Medium,14.713500344105807,0,0,75,396,1,0
2153,Rabbit,Rabbit,114,Orange,Small,2.1332818940567004,1,0,13,380,0,0
2154,Bird,Parakeet,5,Orange,Small,19.51776809465549,1,0,24,267,0,1
2155,Rabbit,Rabbit,84,Black,Large,2.46730875662087,1,0,57,326,0,0
2156,Dog,Labrador,52,Orange,Large,27.86211889360381,1,0,29,0,0,1
2157,Dog,Golden Retriever,105,White,Small,28.887306442133905,1,0,56,160,0,0
2158,Cat,Siamese,54,Black,Large,6.495214231088522,1,0,54,243,1,0
2159,Bird,Parakeet,161,White,Medium,20.615291963592387,0,0,5,374,1,0
2160,Cat,Persian,178,Black,Small,3.67580113232012,1,1,35,397,1,0
2161,Dog,Labrador,166,Orange,Small,22.15599092862054,1,0,19,250,1,1
2162,Bird,Parakeet,155,White,Medium,11.071342318427563,1,0,55,366,0,1
2163,Dog,Golden Retriever,15,White,Medium,20.750453240182914,1,1,77,63,0,1
2164,Rabbit,Rabbit,61,White,Medium,11.813418766863158,0,0,69,298,0,0
2165,Bird,Parakeet,122,Black,Large,5.221457785163836,1,1,44,247,1,0
2166,Rabbit,Rabbit,21,Gray,Small,12.777189434574177,0,0,78,441,0,0
2167,Cat,Persian,46,Orange,Large,4.267532272408911,1,1,38,296,0,0
2168,Cat,Siamese,134,White,Medium,17.72961497433143,1,1,62,464,0,0
